tag,content,counts,link_next,link_prev,label
html body text div table tr td table tr td span p  ,实际上，对于气垫鞋造就“飞人”的功能，就连商家自己也一直存在着争论。耐克的发家史《鞋王耐克》一书揭示，当初耐克公司在开发气垫鞋时，内部的争议就相当激烈。研制人员弗雷德里克说穿气垫鞋跑马拉松可以节省能耗2．8％，那么两个多小时的路程，便可以节省好几分钟的时间，该公司元老杰夫·约翰逊深表怀疑。科学是需要证据的，好几年后，约翰逊还在与弗雷德里克争论，要他举出一个著名的马拉松选手因穿了气垫鞋而提高了成绩的例子，弗雷德里克却举不出例子来。耐克公司的创始人奈特本人就曾是一名中长跑运动员，其合伙人更是一位著名教练，怎能对此不知。,595,1,1,1
html body text div table tr td table tr td span p strong  ,“保护神”原来是“元凶”,599,1,1,1
html body text div table tr td table tr td span p  ,刘先生的公司要组织远足活动，早已年过不惑的他，平日里上下班、出门办事都有小车接送，西装＋皮鞋的标准商务装束应付一下办公室到电梯之间的路程没什么问题，论到远足，刘先生就不胜脚力了。于是刘先生想到了一双鞋，一双气垫鞋。这双名牌气垫鞋是当初刘先生的儿子强烈要求购买的。为了说服老爸替自己买下价格不菲的气垫鞋，儿子滔滔不绝地列举了气垫鞋的种种功能和好处。刘先生记得当中有一条就是，穿上气垫鞋运动可以更省劲，还能保护脚部避免受伤。这样一双鞋不正适合他穿着去远足吗？最后，刘先生以许诺多给些零用钱为条件，从儿子手中借走了被其视为宝贝的气垫鞋。,602,1,1,1
html body text div table tr td table tr td span p  ,穿惯了硬邦邦的皮鞋，这气垫鞋感觉就是不一样，刘先生想，凭着这么舒适的感觉，走完全程应该不成问题。可走了一公里多就很别扭了，感觉还不如普通的运动鞋。刘先生本以为仗着气垫的保护，想年轻一把，从一块岩石上跳下来。结果脚是没有震痛的感觉，但是却没站稳，差点扭伤了脚。,605,1,1,1
html body text div table tr td table tr td span p  ,同事问刘先生，怎么会穿这样一双鞋远足的。刘先生困惑地说：“不是说可以保护脚踝的吗？”然而，同事的回答却让他愕然。回家后，他顾不上搓揉酸痛的双脚，急忙上网查询，原来果然有这么一说——“气垫鞋容易造成脚踝扭伤”。,608,1,1,1
html body text div table tr td table tr td span p  ,既然气垫吸收能量的特性不可能有让人“更高、更快、更强”的作用，那么按照气垫的特性，至少它可以起到缓冲作用，可以为运动员提供最佳保护，何以反而成为了导致脚踝受伤的元凶呢？刘先生自己也纳闷：美国NBA球员不都以气垫鞋为装备吗？,611,1,1,1
html body text div table tr td table tr td span p  ,在进行了为期半年的资料收集和研究之后，北京正之本人体力学研究所证实了“气垫鞋对足部安全确实有害”。郑庆生通过电子邮件给记者发来的资料显示：2001年著名《英国运动医学专刊》（BritishJournalofSportsMedicine）发表了澳大利亚LaTrobe大学物理治疗学院的研究报告，科学家们调查了3421名男性和6972名女性因打篮球而受伤的情况，发现运动员每参加250场球赛就会发生一次脚踝受伤。而穿着气垫球鞋的受伤几率，比穿传统鞋高4．3倍。这是有关气垫鞋安全性研究最初的成果。,614,1,1,1
html body text div table tr td table tr td span p  ,随后的2002年，香港中文大学体育运动科学系对335名12岁到13岁的儿童进行调查。发现穿（普通）白球鞋上体育课的学生，脚部发育得更好。国际运动生物力学学会副主席洪友廉教授说，儿童的脚尚在发育中，穿薄底的鞋，有利于脚部充分接触地面，令足弓和脚部肌肉长得更好。可见权威专家对避震科技的态度，与耐克公司截然相反。负责该调查的体育运动科学系主任李静先博士则直言不讳：穿厚底鞋或者有气垫的运动鞋，会令儿童足部发育不良。,617,1,1,1
html body text div table tr td table tr td span p  ,在2001年澳大利亚LaTrobe大学物理治疗学院的研究报告出台之后，耐克香港发言人曾指出上述调查欠科学化，并评价道：气垫运动鞋的种类很多，有些业余的运动人士喜爱穿气垫跑步鞋来打篮球，当然容易造成脚踝受伤。耐克的英国发言人倒颇有绅士风度，表示非常重视，并且会深入研究。可现在已经三年过去了，一直未见耐克公司的“深入研究”结果，哪怕是阶段性研究的初步结论也没有。人们不禁要问，是回答不了？或者是不愿回答，企图让时间来抹平大家的记忆？,620,1,1,1
html body text div table tr td table tr td span p strong  ,气垫鞋为什么对足部安全有害,624,1,1,1
html body text div table tr td table tr td span p  ,根据司法的原则谁主张谁举证，然而到目前为止，耐克公司没有给出气垫鞋可以减少损伤增强保护的可靠证据。而北京正之本人体力学研究所通过长期的研究却找到了气垫鞋安全性问题的理论根据。,627,1,1,1
html body text div table tr td table tr td span p  ,“气垫鞋与脚踝扭伤间的必然联系并不难解释。”郑庆生为记者释疑：踝关节扭伤俗称“崴脚”。一般来说，脚的外侧受力通常比内侧大（人们的鞋总是外侧最先被磨损就是这个原因），运动时就容易造成脚向内翻转而崴脚。气垫的厚度加大了鞋跟的高度，踝关节的感觉就变得迟钝，气垫越厚，向内翻转的可能性和势能也就越大，损伤也越严重，道理同高跟鞋容易崴脚是相同的。,630,1,1,1
html body text div table tr td table tr td span p  ,气垫的不稳定性还能形成“翻板”效应，加大崴脚的风险。脚的外侧着地时，形成的冲击力使得外侧气垫受压厚度下降，内侧的厚度相应增加，整个鞋底瞬间形成一个斜面，加剧足底的失衡促使踝关节向内翻转。气垫越厚越大，“翻板”效应越强。,633,1,1,1
html body text div table tr td table tr td span p  ,不仅仅是运动时对脚部构成潜在威胁，实际上气垫鞋也影响着人体的健康发育。郑庆生指出，鞋跟高度首先影响着足部健康。比较典型的就是高跟鞋所引发的一系列的足病，如拇趾外翻、趾间神经瘤、平足症等，其损害程度的大小与鞋跟的高度成正比。气垫鞋多是中跟，而穿中跟运动鞋对足部发育不利。,636,1,1,1
html body text div table tr td table tr td span p  ,“鞋跟高度还对脊柱产生间接性影响。”郑庆生说，人是一个力学整体，如果把人比做一个建筑的话，那么鞋就是这个建筑的地基。随着鞋跟高度的增加，人的重心逐渐前移，脊柱弯曲也逐渐增大，腰椎和颈椎的受力越来越集中，必然形成慢性损伤，这种损伤的积累最终导致腰痛和颈椎病的发生。它的作用原理与高跟鞋完全相同，都可以造成足部受力的改变和脊柱的弯曲，它与高跟鞋只有量的差异，而没有质的截然区别。,639,1,1,1
html body text div table tr td table tr td span p  ,有人提出：中跟鞋能使足部的前后受力变得平均，因而对健康有益。“这看起来很像科学知识，但只要稍加分析，就不难发现它是一个纯外行的低级错误。”郑庆生人再次揭示出其中的破绽。“足部结构显然是不均匀的，无论是骨骼还是肌肉及韧带，前足都远逊于后部，承重能力的差异自然也相当大，让前、后足承受同样的压力并无道理。它必定会损伤柔弱部位，这也是足病多发于前足的根本原因。‘均匀’并不等于‘合理’，将二者混为一谈是概念性错误，没有科学依据。再者，人自身运动所产生的震动对人体无害，在科学界已是定论，中跟鞋对缓解震动的健康意义也是站不住脚的。事实上，人穿平底鞋时的力学状态与赤足基本相同，是最自然、最天性的状态，符合人体的力学结构和运动规律。”,642,1,1,1
html body text div table tr td table tr td span p  ,郑庆生的说法同时也得到了国家体育总局体育科学研究所竞体中心副教授郝维亚的肯定。,645,1,1,1
html body text div table tr td table tr td span p strong  ,明星代言误导青少年,649,1,1,1
html body text div table tr td table tr td span p  ,也许很多人要问，既然气垫鞋在理论上确实对人体健康构成潜在的威胁，那么为什么不少篮球运动员包括篮球巨星还在正式比赛中穿着气垫鞋呢？其实这只是精明的商家在利用体育明星们的明星效应。,652,1,1,1
html body text div table tr td table tr td span p  ,就拿NBA明星们穿耐克气垫鞋比赛来说，这是一种代言交易。仅乔丹一人，就从耐克公司得到数亿美金。还有趣闻一则：80年代初，有着“巧克力闪电”之称的篮球明星达里尔·道金斯，为了多得一份酬金，干脆一只脚穿耐克鞋，另一只脚穿锐步鞋上场比赛，两公司为此打起了官司，即便在庄严的法庭上道金斯仍是这副“酷”相，曾轰动一时，家喻户晓。,655,1,1,1
html body text div table tr td table tr td span p  ,记者致电国家体育总局篮球运动管理中心，询问现役国家队篮球运动员们比赛用鞋的情况，中心的一位女士告诉记者，篮协方面并没有特别规定运动员们比赛要穿统一的鞋，对于是普通运动鞋还是气垫鞋也没有专门规定，完全看运动员个人的喜好。不过该女士也表示，不少运动员的比赛用鞋是有人专门赞助的。自然与代言有了某种联系。,658,1,1,1
html body text div table tr td table tr td span p  ,郑庆生指出，体育明星们的一个代言举动误导了相当多的人尤其是喜欢追星的青少年。气垫鞋在他们眼中成了安全甚至专业的代名词。而香港篮球队的现役核心队员李伟伦承认，自己有过穿气垫鞋扭伤脚踝的经历，并奉劝喜欢运动鞋的人士，无须刻意去追求气垫运动鞋.,661,0,1,1
html body text div table tr td table tr td div table tr td font  ,热门评论,713,1,0,0
html body text div table tr td table tr td div table tr td a  ,lr9111,723,1,1,0
html body text div table tr td table tr td div table tr td  ,[219.130.79.*] 认为：,724,1,1,0
html body text div table tr td table tr td div table tr td div a font  ,引用,731,1,1,0
html body text div table tr td table tr td div table tr td div a font  ,投诉,735,1,1,0
html body text div table tr td table tr td div table tr td div a font  ,支持,739,1,1,0
html body text div table tr td table tr td div table tr td div  ,(2) 2004-12-13 09:02:13,740,1,1,0
html body text div table tr td table tr td div table tr td  ,赞同楼上所说的，其实外国好多东西其它也是中因制造的，只不过转了个圈，被贴上别人的标签而于。,747,0,1,0
html body text div table tr td table tr td div table tr td a  ,dawnrain29,762,1,0,0
html body text div table tr td table tr td div table tr td  ,[221.217.28.*] 认为：,763,1,1,0
html body text div table tr td table tr td div table tr td div a font  ,引用,770,1,1,0
html body text div table tr td table tr td div table tr td div a font  ,投诉,774,1,1,0
html body text div table tr td table tr td div table tr td div a font  ,支持,778,1,1,0
html body text div table tr td table tr td div table tr td div  ,(1) 2004-12-15 14:55:21,779,1,1,0
html body text div table tr td table tr td div table tr td  ,我穿了10年气垫鞋了，没想过要跳的高，主要是为了减轻着地对脚的震荡，不知道这些研究人员穿了多长时间的气垫鞋。,786,0,1,0
html body text div table tr td table tr td div table tr td font  ,最新评论,801,0,0,0
html body text div table tr td table tr td div table tr td a  ,-,813,1,0,0
html body text div table tr td table tr td div table tr td  ,[218.58.51.*] 认为：,814,1,1,0
html body text div table tr td table tr td div table tr td div a font  ,引用,821,1,1,0
html body text div table tr td table tr td div table tr td div a font  ,投诉,825,1,1,0
html body text div table tr td table tr td div table tr td div a font  ,支持,829,1,1,0
html body text div table tr td table tr td div table tr td div  ,(0) 2005-01-22 16:26:48,830,1,1,0
html body text div table tr td table tr td div table tr td  ,我是nike鞋中国加工厂的一名员工.,837,1,1,0
html body text div table tr td table tr td div table tr td  ,我说一下nike的生产体制.,839,1,1,0
html body text div table tr td table tr td div table tr td  ,"韩国企业,在中国投资,用中国的劳动力,生产的鞋提供给nike.",841,1,1,0
html body text div table tr td table tr td div table tr td  ,"再说一下价格,我们工厂供货价:20.00美元.nike销售:100.00美元以上.",843,1,1,0
html body text div table tr td table tr td div table tr td  ,再说一下产量:月生产60万到90万双.,845,1,1,0
html body text div table tr td table tr td div table tr td  ,"想我们这样的工厂.广东大约10家,福建上海大约10家,青岛4家.",847,0,1,0
html body text div table tr td table tr td div table tr td a  ,dawnrain29,862,1,0,0
html body text div table tr td table tr td div table tr td  ,[221.217.28.*] 认为：,863,1,1,0
html body text div table tr td table tr td div table tr td div a font  ,引用,870,1,1,0
html body text div table tr td table tr td div table tr td div a font  ,投诉,874,1,1,0
html body text div table tr td table tr td div table tr td div a font  ,支持,878,1,1,0
html body text div table tr td table tr td div table tr td div  ,(1) 2004-12-15 14:55:21,879,1,1,0
html body text div table tr td table tr td div table tr td  ,我穿了10年气垫鞋了，没想过要跳的高，主要是为了减轻着地对脚的震荡，不知道这些研究人员穿了多长时间的气垫鞋。,886,0,1,0
html body text div table tr td table tr td div table tr td a  ,lr9111,901,1,0,0
html body text div table tr td table tr td div table tr td  ,[219.130.79.*] 认为：,902,1,1,0
html body text div table tr td table tr td div table tr td div a font  ,引用,909,1,1,0
html body text div table tr td table tr td div table tr td div a font  ,投诉,913,1,1,0
html body text div table tr td table tr td div table tr td div a font  ,支持,917,1,1,0
html body text div table tr td table tr td div table tr td div  ,(2) 2004-12-13 09:02:13,918,1,1,0
html body text div table tr td table tr td div table tr td  ,赞同楼上所说的，其实外国好多东西其它也是中因制造的，只不过转了个圈，被贴上别人的标签而于。,925,0,1,0
html body text div table tr td table tr td div table tr td strong a  ,更多评论,952,1,0,0
html body text div table tr td table tr td div table tr td  ,共,953,1,1,0
html body text div table tr td table tr td div table tr td font em b font  ,4,958,1,1,0
html body text div table tr td table tr td div table tr td  ,条评论,959,0,1,0
html body text div table tr td table tr td div table tr td table form tr td  ,网易通行证：,976,1,0,0
html body text div table tr td table tr td div table tr td table form tr td  ,密码：,978,0,1,0
html body text div table tr td table tr td div table form tr td  ,参与评论,1015,0,0,0
html body text div table tr td table tr td div table form tr td  ,您的发表的评论将在5分钟内被审核，请耐心等待,1029,0,0,0
html body text div table tr td table tr td a font  ,·点击注册网易部落,1082,0,0,0
html body text div table tr td table tr td  ,·,1110,1,0,0
html body text div table tr td table tr td a  ,加入网易商业圈圈,1112,1,1,0
html body text div table tr td table tr td  ,---,1114,1,1,0
html body text div table tr td table tr td a  ,（独家）深圳股票要成,1116,1,1,0
html body text div table tr td table tr td  ,---,1118,1,1,0
html body text div table tr td table tr td a  ,宝洁的日本滑铁卢（哈,1120,1,1,0
html body text div table tr td table tr td  ,---,1122,1,1,0
html body text div table tr td table tr td a  ,印度“盖茨”和中国富,1124,1,1,0
html body text div table tr td table tr td  ,---,1126,1,1,0
html body text div table tr td table tr td a  ,郎咸平谈投资中国上市,1128,1,1,0
html body text div table tr td table tr td  ,---,1130,1,1,0
html body text div table tr td table tr td a  ,月薪八万的小姐的MBA,1132,1,1,0
html body text div table tr td table tr td  ,			 ·,1134,1,1,0
html body text div table tr td table tr td a  ,网易P2P:高速下载免费影音、娱乐……,1136,0,1,0
html body text div table tr td table td table tr td a b  ,"奥克斯告""官"" 手段",1203,1,0,0
html body text div table tr td table td table tr td  ,奥克斯通讯、李晓龙是过河卒子，一往无前别无退路，集团则,1205,0,1,0
html body text div table tr td table td table tr td a b  ,丁聪:享受最后的时光,1220,1,0,0
html body text div table tr td table td table tr td  ,"一个很瘦、很睿智、洒脱、又很风趣的老头,这就是自谑为""小",1222,0,1,0
html body text div table tr td table td table tr td a b  ,光明:挑战消费者,1237,1,0,0
html body text div table tr td table td table tr td  ,光明早就建立的一套危机处理系统，可能建立的太早了。高高,1239,0,1,0
html body text div table tr td table td table tr td a b  ,马云最欣赏唐僧团队,1254,1,0,0
html body text div table tr td table td table tr td  ,解析成长型企业管理三大原则，声称明星团队比明星领导更重,1256,0,1,0
html body text div table tr td table td table tr td a b  ,余秋雨担任娱乐主持?,1271,1,0,0
html body text div table tr td table td table tr td  ,"湖南卫视正在邀请余秋雨担任全新娱乐节目的主持人,余秋雨",1273,0,1,0
html body text div table tr td table td table tr td a font  ,易趣竞拍,1288,0,0,0
html body text div table tr td table td table tr td  ,·,1303,1,0,0
html body text div table tr td table td table tr td a  ,珠宝首饰/手表/眼镜,1305,1,1,0
html body text div table tr td table td table tr td  ,·,1307,1,1,0
html body text div table tr td table td table tr td a  ,礼品/烟具/优惠券,1309,1,1,0
html body text div table tr td table td table tr td  ,·,1311,1,1,0
html body text div table tr td table td table tr td a  ,运动/户外/球星纪念品,1313,1,1,0
html body text div table tr td table td table tr td  ,·,1315,1,1,0
html body text div table tr td table td table tr td a  ,玩具/卡通产品/游戏机,1317,0,1,0
html body text div table tr td table tr td table tr td  ,·,1352,1,0,0
html body text div table tr td table tr td table tr td a  ,疑有伪科学欺诈被诉至法庭 耐克鞋销售未受影响,1354,1,1,0
html body text div table tr td table tr td table tr td  ,·,1360,1,1,0
html body text div table tr td table tr td table tr td a  ,耐克“恐怖斗室”禁播 电视广告审查将全面实行,1362,1,1,0
html body text div table tr td table tr td table tr td  ,·,1368,1,1,0
html body text div table tr td table tr td table tr td a  ,别拿中国形象开玩笑 耐克给企业的危机预警,1370,1,1,0
html body text div table tr td table tr td table tr td  ,·,1376,1,1,0
html body text div table tr td table tr td table tr td a  ,耐克就“恐惧斗室”广告向中国消费者致歉,1378,1,1,0
html body text div table tr td table tr td table tr td  ,·,1384,1,1,0
html body text div table tr td table tr td table tr td a  ,"简单道理捅破""飞人""神话 耐克鞋的气垫""伤机""",1386,1,1,0
html body text div table tr td table tr td table tr td  ,·,1392,1,1,0
html body text div table tr td table tr td table tr td a  ,"""耐克""就""恐惧斗室""向中国消费者公开致歉",1394,1,1,0
html body text div table tr td table tr td table tr td  ,·,1400,1,1,0
html body text div table tr td table tr td table tr td a  ,因涉嫌侮辱中国人 耐克问题广告被紧急叫停,1402,1,1,0
html body text div table tr td table tr td table tr td  ,·,1408,1,1,0
html body text div table tr td table tr td table tr td a  ,球鞋广告涉嫌侮辱国人 耐克：坚持不撤问题广告,1410,1,1,0
html body text div table tr td table tr td table tr td  ,·,1416,1,1,0
html body text div table tr td table tr td table tr td a  ,谁在帮耐克狙击中国？,1418,1,1,0
html body text div table tr td table tr td table tr td  ,·,1424,1,1,0
html body text div table tr td table tr td table tr td a  ,"千元""耐克""进价13元 海口工商部门检查鞋类市场",1426,0,1,0
html body text div table tbody tr td a font  ,About NetEase,1475,1,0,0
html body text div table tbody tr td  ,-,1476,1,1,0
html body text div table tbody tr td a font  ,公司简介,1479,1,1,0
html body text div table tbody tr td  ,-,1480,1,1,0
html body text div table tbody tr td a font  ,联系方法,1483,1,1,0
html body text div table tbody tr td  ,-,1484,1,1,0
html body text div table tbody tr td a font  ,招聘信息,1487,1,1,0
html body text div table tbody tr td  ,-,1488,1,1,0
html body text div table tbody tr td a font  ,客户服务,1491,1,1,0
html body text div table tbody tr td  ,-,1492,1,1,0
html body text div table tbody tr td a font  ,相关法律,1495,1,1,0
html body text div table tbody tr td  ,-,1496,1,1,0
html body text div table tbody tr td a font  ,广告服务,1499,1,1,0
html body text div table tbody tr td font  ,网易公司版权所有,1504,1,1,0
html body text div table tbody tr td font  ,©1997-2006,1508,0,1,0
