tag,content,counts,link_next,link_prev,label
html body text center table tr td ul li font  ,"People should help, not hurt their own countrymen.",599,1,1,0
html body text center table tr td ul li  ,(2006-11-24 22:00:24),601,1,1,0
html body text center table tr td ul li  ,〖,603,1,1,0
html body text center table tr td ul li font  ,佚 名,605,1,1,0
html body text center table tr td ul li  ,〗回复:,606,1,1,0
html body text center table tr td ul li a  ,《中国高校：一个女大学教师的收入！真实自述！ 》,608,1,1,0
html body text center table tr td ul li font  ,黄苗子——博导侃高校“截流”高招 ...,611,1,1,0
html body text center table tr td ul li  ,(2006-09-02 23:00:16),613,1,1,0
html body text center table tr td ul li  ,〖,615,1,1,0
html body text center table tr td ul li font  ,2934,617,1,1,0
html body text center table tr td ul li  ,〗回复:,618,1,1,0
html body text center table tr td ul li a  ,《王 丹：我们已经看到中国民主的希望》,620,1,1,0
html body text center table tr td ul li font  ,有些人就是会骂！见什么骂什么！回去自己干点实在的不行吗？...,623,1,1,0
html body text center table tr td ul li  ,(2006-08-21 22:23:25),625,1,1,0
html body text center table tr td ul li  ,〖,627,1,1,0
html body text center table tr td ul li font  ,笑笑,629,1,1,0
html body text center table tr td ul li  ,〗回复:,630,1,1,0
html body text center table tr td ul li a  ,《王 丹：我们已经看到中国民主的希望》,632,1,1,0
html body text center table tr td ul li font  ,喂，楼上； 创造点新名词好不好？老是“网特”、“共特”、...,635,1,1,0
html body text center table tr td ul li  ,(2006-08-21 11:27:04),637,1,1,0
html body text center table tr td ul li  ,〖,639,1,1,0
html body text center table tr td ul li font  ,匿名游客,641,1,1,0
html body text center table tr td ul li  ,〗回复:,642,1,1,0
html body text center table tr td ul li a  ,《王 丹：我们已经看到中国民主的希望》,644,1,1,0
html body text center table tr td ul li font  ,这里估计中共的网特非常多，挑拨的真激烈啊！哈 哈,647,1,1,0
html body text center table tr td ul li  ,(2006-08-21 11:12:32),649,1,1,0
html body text center table tr td span  ,作者[太小心]自己发表的最新评论,655,1,1,0
html body text center table tr td ul li  ,回复:,660,1,1,0
html body text center table tr td ul li a  ,《超級女聲大賽的政治解讀：記多維博客主題討論會》,662,1,1,0
html body text center table tr td ul li font  ,中国新法规直指“超女”现象 ...,665,1,1,0
html body text center table tr td ul li  ,(2006-03-23 14:03:52),667,1,1,0
html body text center table tr td ul li  ,回复:,669,1,1,0
html body text center table tr td ul li a  ,《笑到岔气:让陈凯歌吐血的(视频) 》,671,1,1,0
html body text center table tr td ul li font  ,ZT胡戈：陈凯歌只是一个导演 他没资格告...,674,1,1,0
html body text center table tr td ul li  ,(2006-02-16 11:07:18),676,1,1,0
html body text center table tr td ul li  ,回复:,678,1,1,0
html body text center table tr td ul li a  ,《（图文）中国央视王牌节目“同一首歌”加拿大起跑 》,680,1,1,0
html body text center table tr td ul li font  ,孟欣认为，节目最大的压力是创意，前期...,683,1,1,0
html body text center table tr td ul li  ,(2005-12-19 22:33:34),685,1,1,0
html body text center table tr td ul li  ,回复:,687,1,1,0
html body text center table tr td ul li a  ,《还我一个丰腴的女人》,689,1,1,0
html body text center table tr td ul li font  ,从进化论看男人为什么喜欢丰乳肥臀细腰...,692,1,1,0
html body text center table tr td ul li  ,(2005-10-17 23:57:13),694,1,1,0
html body text center table tr td ul li  ,回复:,696,1,1,0
html body text center table tr td ul li a  ,《大三女生说：“让处女都淘汰吧！”》,698,1,1,0
html body text center table tr td ul li font  ,驳斥七宗罪：女大学生不是堕落天使 ...,701,1,1,0
html body text center table tr td ul li  ,(2005-10-04 20:54:26),703,1,1,0
html body text center table tr td ul li  ,回复:,705,1,1,0
html body text center table tr td ul li a  ,《袁晓东和他母親的遺體被發現！》,707,1,1,0
html body text center table tr td ul li font  ,今天正好是袁晓东儿子马歇尔六岁的生日...,710,1,1,0
html body text center table tr td ul li  ,(2005-10-01 10:09:03),712,1,1,0
html body text center table tr td ul li  ,回复:,714,1,1,0
html body text center table tr td ul li a  ,"《""车床""开到郊外:多少少女的初夜就这样没了》",716,1,1,0
html body text center table tr td ul li font  ,有美女作家曾说，以车为床，我的理想。...,719,1,1,0
html body text center table tr td ul li  ,(2005-10-01 10:06:53),721,1,1,0
html body text center table tr td ul li  ,回复:,723,1,1,0
html body text center table tr td ul li a  ,《清华博士申请退学 发表公开信不认同其博士教育》,725,1,1,0
html body text center table tr td ul li font  ,清华大学计算机系一位博士生导师证实，...,728,1,1,0
html body text center table tr td ul li  ,(2005-09-27 15:25:53),730,1,1,0
html body text center table tr td table caption  ,December 2006,738,1,1,0
html body text center table tr td table thead tr td  ,一,745,1,1,0
html body text center table tr td table thead tr td  ,二,748,1,1,0
html body text center table tr td table thead tr td  ,三,751,1,1,0
html body text center table tr td table thead tr td  ,四,754,1,1,0
html body text center table tr td table thead tr td  ,五,757,1,1,0
html body text center table tr td table thead tr td  ,六,760,1,1,0
html body text center table tr td table thead tr td  ,日,763,1,1,0
html body text center table tr td table tfoot tr td a  ,« Apr,773,1,1,0
html body text center table tr td table tfoot tr td  ,»,779,0,1,0
html body text center table tr td table tbody tr td  ,1,790,1,0,0
html body text center table tr td table tbody tr td  ,2,792,1,1,0
html body text center table tr td table tbody tr td  ,3,794,1,1,0
html body text center table tr td table tbody tr td  ,4,800,1,1,0
html body text center table tr td table tbody tr td  ,5,802,1,1,0
html body text center table tr td table tbody tr td  ,6,804,1,1,0
html body text center table tr td table tbody tr td  ,7,806,1,1,0
html body text center table tr td table tbody tr td  ,8,808,1,1,0
html body text center table tr td table tbody tr td  ,9,810,1,1,0
html body text center table tr td table tbody tr td  ,10,812,1,1,0
html body text center table tr td table tbody tr td  ,11,818,1,1,0
html body text center table tr td table tbody tr td  ,12,820,1,1,0
html body text center table tr td table tbody tr td  ,13,822,1,1,0
html body text center table tr td table tbody tr td  ,14,824,1,1,0
html body text center table tr td table tbody tr td  ,15,826,1,1,0
html body text center table tr td table tbody tr td  ,16,828,1,1,0
html body text center table tr td table tbody tr td  ,17,830,1,1,0
html body text center table tr td table tbody tr td  ,18,836,1,1,0
html body text center table tr td table tbody tr td  ,19,838,1,1,0
html body text center table tr td table tbody tr td  ,20,840,1,1,0
html body text center table tr td table tbody tr td  ,21,842,1,1,0
html body text center table tr td table tbody tr td  ,22,844,1,1,0
html body text center table tr td table tbody tr td  ,23,846,1,1,0
html body text center table tr td table tbody tr td  ,24,848,1,1,0
html body text center table tr td table tbody tr td  ,25,854,1,1,0
html body text center table tr td table tbody tr td  ,26,856,1,1,0
html body text center table tr td table tbody tr td  ,27,858,1,1,0
html body text center table tr td table tbody tr td  ,28,860,1,1,0
html body text center table tr td table tbody tr td  ,29,862,1,1,0
html body text center table tr td table tbody tr td  ,30,864,1,1,0
html body text center table tr td table tbody tr td  ,31,866,1,1,0
html body text center table tr td span  ,[太小心]的个人链接,874,1,1,0
html body text center table tr td ul span  ,(尚未设定个人链接),879,0,1,0
html body text div center table tr form td  ,尝试,921,1,0,0
html body text div center table tr form td a  ,多维博客搜索,923,1,1,0
html body text div center table tr form td  ,：,924,0,1,0
html body text div center table tr td a  ,关于多维,951,1,0,0
html body text div center table tr td a  ,投稿中心,954,1,1,0
html body text div center table tr td a  ,广告刊登,957,1,1,0
html body text div center table tr td a  ,隐私政策声明,960,0,1,0
